example_id                                                                  | status  | run_time        |
./spec/routing/pages_routing_spec.rb[1:1:1]                                 | passed  | 0.00172 seconds |
./spec/routing/pages_routing_spec.rb[1:1:2]                                 | passed  | 0.01268 seconds |
./spec/routing/pages_routing_spec.rb[1:1:3]                                 | passed  | 0.00267 seconds |
./spec/routing/pages_routing_spec.rb[1:1:4]                                 | passed  | 0.00146 seconds |
./spec/routing/pages_routing_spec.rb[1:1:5]                                 | passed  | 0.0014 seconds  |
./spec/routing/pages_routing_spec.rb[1:1:6]                                 | passed  | 0.00213 seconds |
./spec/routing/pages_routing_spec.rb[1:1:7]                                 | passed  | 0.00165 seconds |
./spec/routing/volunteer_ops_routing_spec.rb[1:1:1]                         | passed  | 0.0026 seconds  |
./spec/routing/volunteer_ops_routing_spec.rb[1:1:2]                         | passed  | 0.00176 seconds |
./spec/routing/volunteer_ops_routing_spec.rb[1:1:3]                         | passed  | 0.00157 seconds |
./spec/routing/volunteer_ops_routing_spec.rb[1:1:4]                         | passed  | 0.00229 seconds |
./spec/routing/volunteer_ops_routing_spec.rb[1:1:5]                         | passed  | 0.00167 seconds |
./spec/routing/volunteer_ops_routing_spec.rb[1:1:6]                         | passed  | 0.00168 seconds |
./spec/routing/volunteer_ops_routing_spec.rb[1:1:7]                         | passed  | 0.00156 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:1]               | passed  | 0.02599 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:2]               | passed  | 0.21514 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:3:1]             | passed  | 0.02762 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:3:2]             | passed  | 0.02419 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:3:3]             | passed  | 0.02613 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:3:4]             | passed  | 0.02317 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:3:5]             | passed  | 0.0246 seconds  |
./spec/services/accept_proposed_organisation_spec.rb[1:1:1:3:6]             | passed  | 0.02301 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:2:1]               | passed  | 0.03773 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:2:2:1]             | passed  | 0.06567 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:2:2:2]             | passed  | 0.02402 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:2:2:3]             | passed  | 0.02602 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:2:2:4]             | passed  | 0.02329 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:2:2:5]             | passed  | 0.02651 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:1:2:2:6]             | passed  | 0.02428 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:1:1]               | passed  | 0.01691 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:1:2:1]             | passed  | 0.01816 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:1:2:2]             | passed  | 0.01981 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:1:2:3]             | passed  | 0.01744 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:1:2:4]             | passed  | 0.01604 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:1:2:5]             | passed  | 0.01674 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:2:1]               | passed  | 0.0235 seconds  |
./spec/services/accept_proposed_organisation_spec.rb[1:2:2:2:1]             | passed  | 0.01817 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:2:2:2]             | passed  | 0.02029 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:2:2:3]             | passed  | 0.01981 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:2:2:4]             | passed  | 0.01788 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:2:2:5]             | passed  | 0.01956 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:3:1]               | passed  | 0.01815 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:3:2:1]             | passed  | 0.01746 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:3:2:2]             | passed  | 0.01543 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:3:2:3]             | passed  | 0.01831 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:3:2:4]             | passed  | 0.01521 seconds |
./spec/services/accept_proposed_organisation_spec.rb[1:2:3:2:5]             | passed  | 0.01722 seconds |
./spec/services/batch_invite_job_spec.rb[1:1:1]                             | passed  | 0.03294 seconds |
./spec/services/batch_invite_job_spec.rb[1:1:2]                             | passed  | 0.03216 seconds |
./spec/services/batch_invite_job_spec.rb[1:1:3]                             | passed  | 0.03566 seconds |
./spec/services/batch_invite_job_spec.rb[1:1:4]                             | passed  | 0.03225 seconds |
./spec/services/batch_invite_job_spec.rb[1:1:5]                             | passed  | 0.03385 seconds |
./spec/services/batch_invite_job_spec.rb[1:1:6]                             | passed  | 0.02261 seconds |
./spec/services/batch_invite_job_spec.rb[1:2:1]                             | passed  | 0.02371 seconds |
./spec/services/batch_invite_job_spec.rb[1:2:2]                             | passed  | 0.01766 seconds |
./spec/services/batch_invite_job_spec.rb[1:2:3]                             | passed  | 0.02215 seconds |
./spec/services/batch_invite_job_spec.rb[1:2:4]                             | passed  | 0.02059 seconds |
./spec/services/batch_invite_job_spec.rb[1:3:1]                             | passed  | 0.06081 seconds |
./spec/services/batch_invite_job_spec.rb[1:3:2]                             | passed  | 0.03864 seconds |
./spec/services/build_markers_with_info_window_spec.rb[1:1]                 | passed  | 0.00171 seconds |
./spec/services/create_flash_for_proposed_organisation_spec.rb[1:1:1:1]     | passed  | 0.03153 seconds |
./spec/services/create_flash_for_proposed_organisation_spec.rb[1:1:2:1]     | passed  | 0.03578 seconds |
./spec/services/create_flash_for_proposed_organisation_spec.rb[1:2:1:1]     | passed  | 0.01685 seconds |
./spec/services/create_flash_for_proposed_organisation_spec.rb[1:2:2:1]     | passed  | 0.0196 seconds  |
./spec/services/create_organisation_from_array_spec.rb[1:1]                 | passed  | 0.00178 seconds |
./spec/services/create_organisation_from_array_spec.rb[1:2]                 | passed  | 0.00268 seconds |
./spec/services/create_proposed_organisation_edit_spec.rb[1:1:1]            | passed  | 0.00147 seconds |
./spec/services/create_proposed_organisation_edit_spec.rb[1:2:1]            | passed  | 0.00328 seconds |
./spec/services/create_proposed_organisation_edit_spec.rb[1:2:2]            | passed  | 0.002 seconds   |
./spec/services/create_proposed_organisation_edit_spec.rb[1:2:3]            | passed  | 0.00219 seconds |
./spec/services/doit/get_managed_organisations_spec.rb[1:1:1]               | passed  | 0.0081 seconds  |
./spec/services/doit/post_to_doit_spec.rb[1:1:1]                            | passed  | 0.00293 seconds |
./spec/services/doit/post_to_doit_spec.rb[1:1:2]                            | passed  | 0.00642 seconds |
./spec/services/gmaps/markers_builder_spec.rb[1:1:1]                        | passed  | 0.00178 seconds |
./spec/services/import_doit_opportunities_spec.rb[1:1:1]                    | passed  | 0.00213 seconds |
./spec/services/import_doit_opportunities_spec.rb[1:2:1]                    | passed  | 0.1248 seconds  |
./spec/services/import_doit_opportunities_spec.rb[1:2:2]                    | passed  | 0.02657 seconds |
./spec/services/import_doit_opportunities_spec.rb[1:2:3]                    | passed  | 0.07272 seconds |
./spec/services/import_doit_opportunities_spec.rb[1:2:4:1]                  | passed  | 0.05293 seconds |
./spec/services/import_doit_opportunities_spec.rb[1:3:1]                    | passed  | 0.07777 seconds |
./spec/services/import_doit_opportunities_spec.rb[1:3:2]                    | passed  | 0.04795 seconds |
./spec/services/import_doit_opportunities_spec.rb[1:4:1]                    | passed  | 0.07509 seconds |
./spec/services/import_kcsc_spec.rb[1:1:1]                                  | passed  | 0.00162 seconds |
./spec/services/import_kcsc_spec.rb[1:1:2]                                  | passed  | 0.00169 seconds |
./spec/services/import_kcsc_spec.rb[1:2:1]                                  | passed  | 0.00197 seconds |
./spec/services/import_kcsc_spec.rb[1:2:2]                                  | passed  | 0.0026 seconds  |
./spec/services/import_organisations_spec.rb[1:1:1]                         | passed  | 0.00127 seconds |
./spec/services/import_organisations_spec.rb[1:1:2]                         | passed  | 0.0018 seconds  |
./spec/services/import_organisations_spec.rb[1:2:1]                         | passed  | 0.00164 seconds |
./spec/services/import_organisations_spec.rb[1:2:2]                         | passed  | 0.0017 seconds  |
./spec/services/import_reachskills_opportunities_spec.rb[1:1:1]             | passed  | 0.0016 seconds  |
./spec/services/import_reachskills_opportunities_spec.rb[1:2:1]             | passed  | 0.00238 seconds |
./spec/services/import_reachskills_opportunities_spec.rb[1:2:2]             | passed  | 0.00339 seconds |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:1:1]   | passed  | 0.02286 seconds |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:1:2]   | passed  | 0.03035 seconds |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:1:3]   | passed  | 0.0651 seconds  |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:2:1]   | passed  | 0.01834 seconds |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:2:2]   | passed  | 0.01497 seconds |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:2:3]   | passed  | 0.01377 seconds |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:2:4]   | passed  | 0.01387 seconds |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:3:1]   | passed  | 0.0141 seconds  |
./spec/services/invite_unregistered_user_from_proposed_org_spec.rb[1:3:2]   | passed  | 0.01209 seconds |
./spec/services/map_marker_json_spec.rb[1:1]                                | passed  | 0.01337 seconds |
./spec/services/map_marker_json_spec.rb[1:2]                                | passed  | 0.01373 seconds |
./spec/services/map_marker_json_spec.rb[1:3]                                | passed  | 0.01087 seconds |
./spec/services/map_marker_json_spec.rb[1:4]                                | passed  | 0.01137 seconds |
./spec/services/notify_registered_user_from_proposed_org_spec.rb[1:1]       | passed  | 0.02202 seconds |
./spec/services/notify_registered_user_from_proposed_org_spec.rb[1:2]       | passed  | 0.02451 seconds |
./spec/services/queries/organisations_spec.rb[1:1:1]                        | passed  | 0.03275 seconds |
./spec/services/queries/organisations_spec.rb[1:1:2]                        | passed  | 0.03209 seconds |
./spec/services/queries/organisations_spec.rb[1:1:3]                        | passed  | 0.03422 seconds |
./spec/services/queries/organisations_spec.rb[1:2:1]                        | passed  | 0.03325 seconds |
./spec/services/queries/organisations_spec.rb[1:2:2]                        | passed  | 0.03352 seconds |
./spec/services/queries/organisations_spec.rb[1:2:3]                        | passed  | 0.03478 seconds |
./spec/services/queries/organisations_spec.rb[1:3:1:1]                      | passed  | 0.0352 seconds  |
./spec/services/queries/organisations_spec.rb[1:3:1:2]                      | passed  | 0.03613 seconds |
./spec/services/queries/organisations_spec.rb[1:3:2:1]                      | passed  | 0.03685 seconds |
./spec/services/queries/organisations_spec.rb[1:3:2:2]                      | passed  | 0.03563 seconds |
./spec/services/queries/organisations_spec.rb[1:4:1]                        | passed  | 0.03561 seconds |
./spec/services/queries/organisations_spec.rb[1:5:1]                        | passed  | 0.02984 seconds |
./spec/services/queries/organisations_spec.rb[1:6:1]                        | passed  | 0.0319 seconds  |
./spec/services/queries/organisations_spec.rb[1:6:2]                        | passed  | 0.03535 seconds |
./spec/services/queries/organisations_spec.rb[1:7:1]                        | passed  | 0.03275 seconds |
./spec/services/queries/organisations_spec.rb[1:7:2]                        | passed  | 0.03307 seconds |
./spec/services/queries/organisations_spec.rb[1:8:1]                        | passed  | 0.03367 seconds |
./spec/services/queries/organisations_spec.rb[1:8:2]                        | passed  | 0.08954 seconds |
./spec/services/queries/organisations_spec.rb[1:9:1]                        | passed  | 0.0341 seconds  |
./spec/services/queries/organisations_spec.rb[1:10:1]                       | passed  | 0.04894 seconds |
./spec/services/setup_slug_spec.rb[1:1]                                     | passed  | 0.00144 seconds |
./spec/services/setup_slug_spec.rb[1:2]                                     | passed  | 0.00151 seconds |
./spec/services/setup_slug_spec.rb[1:3]                                     | passed  | 0.00134 seconds |
./spec/services/setup_slug_spec.rb[1:4]                                     | passed  | 0.00126 seconds |
./spec/services/setup_slug_spec.rb[1:5]                                     | passed  | 0.0014 seconds  |
./spec/services/twitter_api_spec.rb[1:1:1]                                  | passed  | 0.02302 seconds |
./spec/services/twitter_api_spec.rb[1:1:2]                                  | passed  | 0.00244 seconds |
./spec/services/update_social_media_spec.rb[1:1:1]                          | passed  | 0.02204 seconds |
./spec/services/users_organisation_claimer_spec.rb[1:1:1]                   | passed  | 0.00163 seconds |
./spec/services/users_organisation_claimer_spec.rb[1:2:1]                   | passed  | 0.00164 seconds |
./spec/services/users_organisation_decliner_spec.rb[1:1]                    | passed  | 0.02022 seconds |
./spec/services/users_organisation_decliner_spec.rb[1:2]                    | passed  | 0.02191 seconds |
./spec/services/users_organisation_decliner_spec.rb[1:3:1]                  | passed  | 0.01925 seconds |
./spec/services/users_organisation_decliner_spec.rb[1:3:2]                  | passed  | 0.0193 seconds  |
./spec/services/without_timestamps_spec.rb[1:1]                             | passed  | 0.00654 seconds |
./spec/services/without_timestamps_spec.rb[1:2]                             | passed  | 0.01478 seconds |
